Frame 1 Face 0:
0.516671,0.488331,0.000000
0.514921,0.436763,0.000000
0.516375,0.464977,0.000000
0.502437,0.418968,0.000000
0.513469,0.425440,0.000000
0.511763,0.418632,0.000000
0.507335,0.405990,0.000000
0.448438,0.439252,0.000000
0.503984,0.389659,0.000000
0.501937,0.376893,0.000000
0.497576,0.346318,0.000000
0.517070,0.493669,0.000000
0.517003,0.499893,0.000000
0.516659,0.505266,0.000000
0.516447,0.511026,0.000000
0.516918,0.514410,0.000000
0.517498,0.519188,0.000000
0.517812,0.525472,0.000000
0.521980,0.543480,0.000000
0.516236,0.448795,0.000000
0.507900,0.459133,0.000000
0.409758,0.440670,0.000000
0.471263,0.437888,0.000000
0.464303,0.441791,0.000000
0.456468,0.445595,0.000000
0.445016,0.446617,0.000000
0.476804,0.434088,0.000000
0.457343,0.413808,0.000000
0.465619,0.413196,0.000000
0.449436,0.418297,0.000000
0.443623,0.424840,0.000000
0.439845,0.457234,0.000000
0.492825,0.576981,0.000000
0.445634,0.439153,0.000000
0.414700,0.487597,0.000000
0.430134,0.457508,0.000000
0.469777,0.475907,0.000000
0.504639,0.489122,0.000000
0.506150,0.503363,0.000000
0.493014,0.502217,0.000000
0.486494,0.514565,0.000000
0.497548,0.510642,0.000000
0.491683,0.518964,0.000000
0.481354,0.545924,0.000000
0.507627,0.440111,0.000000
0.504777,0.429546,0.000000
0.431849,0.422189,0.000000
0.482963,0.444112,0.000000
0.484417,0.462952,0.000000
0.482719,0.460240,0.000000
0.446618,0.490576,0.000000
0.503869,0.422939,0.000000
0.448916,0.399081,0.000000
0.438716,0.408821,0.000000
0.418131,0.410713,0.000000
0.485346,0.393107,0.000000
0.473240,0.415375,0.000000
0.474102,0.540033,0.000000
0.436350,0.605318,0.000000
0.491989,0.468341,0.000000
0.500184,0.468299,0.000000
0.481480,0.536084,0.000000
0.484185,0.533495,0.000000
0.433324,0.406283,0.000000
0.484505,0.472270,0.000000
0.463642,0.394161,0.000000
0.461055,0.384870,0.000000
0.451237,0.365834,0.000000
0.425865,0.408170,0.000000
0.456258,0.374024,0.000000
0.426410,0.423781,0.000000
0.417795,0.432617,0.000000
0.505487,0.496766,0.000000
0.495495,0.506747,0.000000
0.488955,0.516539,0.000000
0.494365,0.471002,0.000000
0.482916,0.534824,0.000000
0.485657,0.530137,0.000000
0.485533,0.531878,0.000000
0.497018,0.454997,0.000000
0.493400,0.520365,0.000000
0.499028,0.513248,0.000000
0.507173,0.507901,0.000000
0.509788,0.546138,0.000000
0.505095,0.528109,0.000000
0.505297,0.521653,0.000000
0.505844,0.516872,0.000000
0.506507,0.512616,0.000000
0.492068,0.520470,0.000000
0.490778,0.523155,0.000000
0.489388,0.526030,0.000000
0.487921,0.529587,0.000000
0.479872,0.508915,0.000000
0.420767,0.561454,0.000000
0.516543,0.457858,0.000000
0.488081,0.526024,0.000000
0.487266,0.527974,0.000000
0.503357,0.470800,0.000000
0.488583,0.480404,0.000000
0.501976,0.469561,0.000000
0.475785,0.455444,0.000000
0.464249,0.467631,0.000000
0.481829,0.469468,0.000000
0.431893,0.384934,0.000000
0.438960,0.389085,0.000000
0.445068,0.392742,0.000000
0.488256,0.545304,0.000000
0.481027,0.381047,0.000000
0.476243,0.365780,0.000000
0.472637,0.353986,0.000000
0.449442,0.447346,0.000000
0.433143,0.469766,0.000000
0.479872,0.430319,0.000000
0.435847,0.435572,0.000000
0.488044,0.433742,0.000000
0.490159,0.450524,0.000000
0.425497,0.489661,0.000000
0.439020,0.471682,0.000000
0.449734,0.468875,0.000000
0.464658,0.459905,0.000000
0.474901,0.450489,0.000000
0.482508,0.441831,0.000000
0.498899,0.411845,0.000000
0.428385,0.510278,0.000000
0.429828,0.439445,0.000000
0.511829,0.450211,0.000000
0.483534,0.450760,0.000000
0.409968,0.506752,0.000000
0.487992,0.432983,0.000000
0.481245,0.474555,0.000000
0.441146,0.442071,0.000000
0.488865,0.447420,0.000000
0.427439,0.585235,0.000000
0.479127,0.428568,0.000000
0.496649,0.433031,0.000000
0.454008,0.590701,0.000000
0.456708,0.616236,0.000000
0.421054,0.536656,0.000000
0.442900,0.587270,0.000000
0.415068,0.459426,0.000000
0.493059,0.593588,0.000000
0.513314,0.458789,0.000000
0.478154,0.464725,0.000000
0.424044,0.465870,0.000000
0.456386,0.436975,0.000000
0.463122,0.434469,0.000000
0.484297,0.533156,0.000000
0.432036,0.533877,0.000000
0.512835,0.609058,0.000000
0.483916,0.613396,0.000000
0.471082,0.615280,0.000000
0.499341,0.360386,0.000000
0.531812,0.604645,0.000000
0.468779,0.432078,0.000000
0.473539,0.430379,0.000000
0.477142,0.429523,0.000000
0.423903,0.444845,0.000000
0.472323,0.426669,0.000000
0.466444,0.426330,0.000000
0.461303,0.426020,0.000000
0.455230,0.428115,0.000000
0.450887,0.431876,0.000000
0.407595,0.471827,0.000000
0.451586,0.438427,0.000000
0.516437,0.475052,0.000000
0.486553,0.496754,0.000000
0.492139,0.463751,0.000000
0.504362,0.479289,0.000000
0.505899,0.400647,0.000000
0.466758,0.593864,0.000000
0.479253,0.592917,0.000000
0.509269,0.591662,0.000000
0.446298,0.614455,0.000000
0.476602,0.427411,0.000000
0.494801,0.425620,0.000000
0.528949,0.586519,0.000000
0.497295,0.610970,0.000000
0.426700,0.559524,0.000000
0.498023,0.515922,0.000000
0.496717,0.519332,0.000000
0.495436,0.523297,0.000000
0.494546,0.528625,0.000000
0.497452,0.545241,0.000000
0.487291,0.527024,0.000000
0.484932,0.527073,0.000000
0.482619,0.526546,0.000000
0.475888,0.523950,0.000000
0.442599,0.524136,0.000000
0.493416,0.421664,0.000000
0.486394,0.415157,0.000000
0.480198,0.420637,0.000000
0.489586,0.526476,0.000000
0.444648,0.558897,0.000000
0.495466,0.408605,0.000000
0.494733,0.561833,0.000000
0.510110,0.414334,0.000000
0.500718,0.415557,0.000000
0.508601,0.410618,0.000000
0.489410,0.442772,0.000000
0.526201,0.570205,0.000000
0.524078,0.556480,0.000000
0.508940,0.560193,0.000000
0.473378,0.556740,0.000000
0.476392,0.487035,0.000000
0.483671,0.561406,0.000000
0.458231,0.495054,0.000000
0.470498,0.501057,0.000000
0.453507,0.520945,0.000000
0.508114,0.575256,0.000000
0.483827,0.455501,0.000000
0.467256,0.572875,0.000000
0.480285,0.575055,0.000000
0.465255,0.547373,0.000000
0.436407,0.554503,0.000000
0.455274,0.560341,0.000000
0.433115,0.578052,0.000000
0.466091,0.521549,0.000000
0.489044,0.437815,0.000000
0.493861,0.453071,0.000000
0.487786,0.464420,0.000000
0.497632,0.438861,0.000000
0.478775,0.407437,0.000000
0.465091,0.405265,0.000000
0.454146,0.407018,0.000000
0.445011,0.413543,0.000000
0.438340,0.422914,0.000000
0.436499,0.448408,0.000000
0.416472,0.512739,0.000000
0.444533,0.458005,0.000000
0.453349,0.456386,0.000000
0.464105,0.451008,0.000000
0.473347,0.444344,0.000000
0.480058,0.438058,0.000000
0.484742,0.432746,0.000000
0.415217,0.535974,0.000000
0.488179,0.470995,0.000000
0.496338,0.428501,0.000000
0.501392,0.445103,0.000000
0.507198,0.453490,0.000000
0.502020,0.451528,0.000000
0.491216,0.475518,0.000000
0.509051,0.451892,0.000000
0.510174,0.459123,0.000000
0.482361,0.426421,0.000000
0.488181,0.424696,0.000000
0.492025,0.422633,0.000000
0.447964,0.435409,0.000000
0.440419,0.433115,0.000000
0.517122,0.415256,0.000000
0.560586,0.408260,0.000000
0.523976,0.455146,0.000000
0.595340,0.393888,0.000000
0.541549,0.417250,0.000000
0.548445,0.418933,0.000000
0.555771,0.419533,0.000000
0.564669,0.415470,0.000000
0.535818,0.414739,0.000000
0.549531,0.389897,0.000000
0.542235,0.391777,0.000000
0.556875,0.390784,0.000000
0.562308,0.393894,0.000000
0.572637,0.425653,0.000000
0.555366,0.565498,0.000000
0.563281,0.406712,0.000000
0.602727,0.442897,0.000000
0.580949,0.421056,0.000000
0.551575,0.458562,0.000000
0.526823,0.484440,0.000000
0.526367,0.498925,0.000000
0.538753,0.491055,0.000000
0.546462,0.500076,0.000000
0.534937,0.502166,0.000000
0.541519,0.507340,0.000000
0.558097,0.530113,0.000000
0.521798,0.436417,0.000000
0.521203,0.425787,0.000000
0.571307,0.384532,0.000000
0.535394,0.431235,0.000000
0.542522,0.446721,0.000000
0.542368,0.443713,0.000000
0.573874,0.465921,0.000000
0.519307,0.418950,0.000000
0.551927,0.370890,0.000000
0.562662,0.375155,0.000000
0.581313,0.369785,0.000000
0.521270,0.383346,0.000000
0.535930,0.396279,0.000000
0.563410,0.521034,0.000000
0.611689,0.569025,0.000000
0.536734,0.455600,0.000000
0.529925,0.459817,0.000000
0.553680,0.517529,0.000000
0.550533,0.516556,0.000000
0.566362,0.369101,0.000000
0.543575,0.455221,0.000000
0.538709,0.373652,0.000000
0.538598,0.364268,0.000000
0.542367,0.344283,0.000000
0.574487,0.370185,0.000000
0.539982,0.353733,0.000000
0.576368,0.382883,0.000000
0.587158,0.389605,0.000000
0.527139,0.492012,0.000000
0.537029,0.496650,0.000000
0.544371,0.503267,0.000000
0.534795,0.459205,0.000000
0.552293,0.516818,0.000000
0.546890,0.515940,0.000000
0.548890,0.516228,0.000000
0.532155,0.445208,0.000000
0.538941,0.510315,0.000000
0.532555,0.506152,0.000000
0.524860,0.504676,0.000000
0.532414,0.542016,0.000000
0.526837,0.524194,0.000000
0.526357,0.517920,0.000000
0.525290,0.513184,0.000000
0.523910,0.509596,0.000000
0.537005,0.510466,0.000000
0.538991,0.512948,0.000000
0.541091,0.515843,0.000000
0.542743,0.519006,0.000000
0.552565,0.492949,0.000000
0.615791,0.518677,0.000000
